Time,Longitude  ,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
3355.0,8.709960491865319,50.107794949730874,724.214063691765,0,0.0,241.76207775685563
3356.0,8.709174914194508,50.107524359825426,724.214063691765,0,0.0,241.76147501345315
3357.0,8.708389345400409,50.107253764619905,724.214063691765,0,0.0,241.76087227861714
3358.0,8.707603785483007,50.10698316411442,724.214063691765,0,0.0,241.76026955146625
3359.0,8.706818234442297,50.10671255830909,724.214063691765,0,0.0,241.75966683540793
3360.0,8.706032692278258,50.106441947204026,724.214063691765,0,0.0,241.75906412815715
3361.0,8.70524715899089,50.106171330799334,724.214063691765,0,0.0,241.75846142853308
3362.0,8.70446163458017,50.10590070909512,724.214063691765,0,0.0,241.75785873949718
3363.0,8.703676119046094,50.1056300820915,724.214063691765,0,0.0,241.75725605986855
3364.0,8.702890612388646,50.10535944978859,724.214063691765,0,0.0,241.7566533891823
3365.0,8.702105114607818,50.10508881218651,724.214063691765,0,0.0,241.75605072917074
3366.0,8.701319625703594,50.10481816928533,724.214063691765,0,0.0,241.75544807426792
3367.0,8.700534145675963,50.1045475210852,724.214063691765,0,0.0,241.75484543162696
3368.0,8.699748674524916,50.10427686758621,724.214063691765,0,0.0,241.754242797366
3369.0,8.698963212250444,50.10400620878848,724.214063691765,0,0.0,241.75364017279173
3370.0,8.698177758852529,50.103735544692135,724.214063691765,0,0.0,241.7530375573519
3371.0,8.69739231433116,50.10346487529727,724.214063691765,0,0.0,241.7524349505722
3372.0,8.696606878686325,50.10319420060398,724.214063691765,0,0.0,241.7518323525007
3373.0,8.695821451918018,50.1029235206124,724.214063691765,0,0.0,241.7512297657508
3374.0,8.69503603402622,50.10265283532264,724.214063691765,0,0.0,241.75062718616965
3375.0,8.694250625010923,50.10238214473479,724.214063691765,0,0.0,241.75002461660281
3376.0,8.693465224872117,50.10211144884898,724.214063691765,0,0.0,241.74942205592728
3377.0,8.692679833609784,50.101840747665314,724.214063691765,0,0.0,241.74881950438476
3378.0,8.691894451223918,50.101570041183905,724.214063691765,0,0.0,241.74821696214934
3379.0,8.691109077714504,50.10129932940485,724.214063691765,0,0.0,241.74761442853352
3380.0,8.690323713081533,50.10102861232829,724.214063691765,0,0.0,241.74701190646985
3381.0,8.68953835732499,50.10075788995432,724.214063691765,0,0.0,241.7464093912928
3382.0,8.688753010444865,50.10048716228304,724.214063691765,0,0.0,241.7458068844444
3383.0,8.687967672441145,50.10021642931457,724.214063691765,0,0.0,241.745204390183
